date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
02:08:12	683/683	---M--	302	error ('Found')	text/html	date:Wed,%2013%20Dec%202023%2021:08:10%20GMT	http://www.duruthemes.com/idesign/Roboto-v3/css/plugins/owl.video.play.png	C:/My%20Web%20Sites/Shanghai/www.duruthemes.com/idesign/Roboto-v3/css/plugins/owl.video.play.48.delayed	(from https://duruthemes.com/demo/html/archsan/dark2/css/owl.carousel.min.css)
02:08:12	78584/78584	---M--	200	added ('OK')	font/ttf	date:Wed,%2014%20Jun%202023%2022:58:29%20GMT	https://duruthemes.com/demo/html/archsan/dark2/fonts/themify.ttf	C:/My%20Web%20Sites/Shanghai/duruthemes.com/demo/html/archsan/dark2/fonts/themify.ttf	(from https://duruthemes.com/demo/html/archsan/dark2/css/themify-icons.css)
02:08:13	1238/1238	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2013%20Dec%202023%2021:08:13%20GMT	https://www.duruthemes.com/idesign/Roboto-v3/css/plugins/owl.video.play.png	C:/My%20Web%20Sites/Shanghai/www.duruthemes.com/idesign/Roboto-v3/css/plugins/owl.video.play.49.delayed	(from https://duruthemes.com/demo/html/archsan/dark2/css/owl.carousel.min.css)
02:08:13	1779/1779	---M--	200	added ('OK')	image/png	date:Wed,%2014%20Jun%202023%2022:59:07%20GMT	https://duruthemes.com/demo/html/archsan/dark2/modules/YouTubePopUp/close.png	C:/My%20Web%20Sites/Shanghai/duruthemes.com/demo/html/archsan/dark2/modules/YouTubePopUp/close.png	(from https://duruthemes.com/demo/html/archsan/dark2/modules/YouTubePopUp/YouTubePopUp.css)
02:08:14	304462/304462	---M--	200	added ('OK')	image/jpeg	date:Wed,%2014%20Jun%202023%2022:58:58%20GMT	https://duruthemes.com/demo/html/archsan/dark2/images/slider/4.jpg	C:/My%20Web%20Sites/Shanghai/duruthemes.com/demo/html/archsan/dark2/images/slider/4.jpg	(from https://duruthemes.com/demo/html/archsan/dark2/css/style.css)
02:08:14	312341/312341	---M--	200	added ('OK')	image/jpeg	date:Wed,%2014%20Jun%202023%2022:58:59%20GMT	https://duruthemes.com/demo/html/archsan/dark2/images/slider/5.jpg	C:/My%20Web%20Sites/Shanghai/duruthemes.com/demo/html/archsan/dark2/images/slider/5.jpg	(from https://duruthemes.com/demo/html/archsan/dark2/css/style.css)
02:08:15	126275/126275	---M--	200	added ('OK')	image/jpeg	date:Wed,%2014%20Jun%202023%2022:58:53%20GMT	https://duruthemes.com/demo/html/archsan/dark2/images/projects/07.jpg	C:/My%20Web%20Sites/Shanghai/duruthemes.com/demo/html/archsan/dark2/images/projects/07.jpg	(from https://duruthemes.com/demo/html/archsan/dark2/index2.html)
02:08:15	77805/77805	---M--	200	added ('OK')	image/jpeg	date:Wed,%2014%20Jun%202023%2022:58:53%20GMT	https://duruthemes.com/demo/html/archsan/dark2/images/projects/12.jpg	C:/My%20Web%20Sites/Shanghai/duruthemes.com/demo/html/archsan/dark2/images/projects/12.jpg	(from https://duruthemes.com/demo/html/archsan/dark2/index2.html)
02:08:15	71957/71957	---M--	200	added ('OK')	image/jpeg	date:Wed,%2014%20Jun%202023%2022:58:54%20GMT	https://duruthemes.com/demo/html/archsan/dark2/images/projects/10.jpg	C:/My%20Web%20Sites/Shanghai/duruthemes.com/demo/html/archsan/dark2/images/projects/10.jpg	(from https://duruthemes.com/demo/html/archsan/dark2/index2.html)
02:08:15	342151/342151	---M--	200	added ('OK')	image/jpeg	date:Wed,%2014%20Jun%202023%2022:59:00%20GMT	https://duruthemes.com/demo/html/archsan/dark2/images/slider/6.jpg	C:/My%20Web%20Sites/Shanghai/duruthemes.com/demo/html/archsan/dark2/images/slider/6.jpg	(from https://duruthemes.com/demo/html/archsan/dark2/css/style.css)
